sample,type
5f80e17c0bd225a82e12fff7.json,Scan port 23 Telnet (S3#), Telnet 
5f7c447d83f6a6e609aa386c.json,Scan port 23 Telnet (S3#), Telnet 
5f76fc63d93aa2ea4581068f.json,Scan port 53 DNS (S3#), DNS 
5f66839eb9fd9fb8884c5af7.json,Scan port 23 Telnet (S3#), Telnet 
5bd1b3409c36710d41ecaa0f.json,Chalubo botnet wants to DDoS from your server or IoT device,DDos
5f7a47c1a5ce831b873bafaa.json,Scan port 5060 SIP (S3#), SIP 
5f6e6a3e7e10c058c8e89367.json,Scan port 5060 SIP (S3#), SIP 
5f75015dbe2d8a32feb49526.json,Scan port 111 PORTMAP (S3#), PORTMAP 
5f6fbbe8b386597bf81863a9.json,Scan port 5061 SIP (S3#), SIP 
5f6d192f73f2b187c7fbab09.json,Scan port 53 DNS (S3#), DNS 
5f78f5c848980b2de6e04448.json,Scan port 111 PORTMAP (S3#), PORTMAP 
5f672ac58d9f666eec9e9a4e.json,Scan port 53 DNS (S3#), DNS 
5f8038f938cc6efa4a391a97.json,Scan port 23 Telnet (S3#), Telnet 
5f7ee824445951b864eb5c41.json,Scan port 23 Telnet (S3#), Telnet 
5f8036edd305d49f0c54143f.json,Scan port 81 Skype (S3#), Skype 
5f6d18745b106e074454e030.json,Scan port 139 NETBIOS (S3#), NETBIOS 
5f7063f982834e11ff34d944.json,Scan port 123 NTP (S3#), NTP 
5f73b0148d5f17ec13f045f6.json,Scan port 1900 UPnP (S3#), UPnP 
5f6e6986227b82483c25fc18.json,Scan port 8080 HTTP and proxy (S3#), HTTP and proxy 
5f6bc69730a77716af303c0f.json,Scan port 8080 HTTP and proxy (S3#), HTTP and proxy 
5f6926e0eb0fd3263ae711db.json,Scan port 445 SMB (S3#), SMB 
5f6e6ca6887aa052f733df15.json,Scan port 445 SMB (S3#), SMB 
5f79a18ba9e5eb6097786dcb.json,Scan port 445 SMB (S3#), SMB 
5f7ceb4c9bb261fba6a20d9c.json,Scan port 53 DNS (S3#), DNS 
5b521d961fd8026ad56fd7fa.json,New Mirai and Gafgyt IoT/Linux Botnet Campaigns,Mirai
5f7af06e7ada9ab168945292.json,Scan port 1900 UPnP (S3#), UPnP 
5f6c6fac7225b8ed64c8511e.json,Scan port 135 DCOM RPC (S3#), DCOM RPC 
5f7c41d6956223869b2c6f24.json,Scan port 135 DCOM RPC (S3#), DCOM RPC 
5f8036728788328b4a842a6e.json,Scan port 139 NETBIOS (S3#), NETBIOS 
5f73b0af94e20057b186ea23.json,Scan port 53 DNS (S3#), DNS 
5f750445dc04a04d8abef87e.json,Scan port 445 SMB (S3#), SMB 
5f6a75aa26d7a017795b2297.json,Scan port 1900 UPnP (S3#), UPnP 
5f687ba80b6b43b70a810ff1.json,Scan port 5060 SIP (S3#), SIP 
5f725e9f69bb8b6348fbab09.json,Scan port 5060 SIP (S3#), SIP 
5f7b99f40ef083ece3aa386c.json,Scan port 53 DNS (S3#), DNS 
5f672a868256cc12abc88c2b.json,Scan port 81 Skype (S3#), Skype 
5f71b54995d95ef3e7e89367.json,Scan port 8080 HTTP and proxy (S3#), HTTP and proxy 
5f687aed66c8021892c88c2b.json,Scan port 8080 HTTP and proxy (S3#), HTTP and proxy 
5f710f6c712e901ef9303c0f.json,Scan port 23 Telnet (S3#), Telnet 
5f67d2056e4b09f256ba842e.json,Scan port 8080 HTTP and proxy (S3#), HTTP and proxy 
5f7458cc62c86fb3bb75d99e.json,Scan port 139 NETBIOS (S3#), NETBIOS 
5f799f1ce92f2bcc44b6ba05.json,Scan port 5060 SIP (S3#), SIP 
5f7063da44e549b60248a71e.json,Scan port 8080 HTTP and proxy (S3#), HTTP and proxy 
5f6dc0e6e54e719acb33df15.json,Scan port 8080 HTTP and proxy (S3#), HTTP and proxy 
5f67298dd399b8b2487202f5.json,Scan port 8080 HTTP and proxy (S3#), HTTP and proxy 
5ba50e90e7c44e6e1a33685c.json,"Multi-exploit IoT/Linux Botnets Mirai and Gafgyt Target Apache Struts, SonicWall",Mirai
5f71b67fbc8262b54c303c10.json,Scan port 53 DNS (S3#), DNS 
5f6d1afeb90761b99e1863a9.json,Scan port 23 Telnet (S3#), Telnet 
5f6dc0a9fff07f09c1c8511e.json,Scan port 3306 MYSQL (S3#), MYSQL 
5f710ce6c1464465a4b9c337.json,Scan port 139 NETBIOS (S3#), NETBIOS 
5f745966d8587615834d2773.json,Scan port 3389 RDP (S3#), RDP 
5f7a4a0b3e3b980b1cbef87e.json,Scan port 23 Telnet (S3#), Telnet 
5f70670188bc690cbf12fdcc.json,Scan port 445 SMB (S3#), SMB 
5f71b86b4baa9a755112fdcc.json,Scan port 445 SMB (S3#), SMB 
5f75aadf990ab61efa3bafaa.json,Scan port 53 DNS (S3#), DNS 
5f6b1e1f426cde6fcea5bfa9.json,Scan port 111 PORTMAP (S3#), PORTMAP 
5f6b1de2636893a0d9e03cd8.json,Scan port 8080 HTTP and proxy (S3#), HTTP and proxy 
5f7af0adc305507a912934c0.json,Scan port 5061 SIP (S3#), SIP 
5f7d93d95fe1cbdcf8dbaf56.json,Scan port 5060 SIP (S3#), SIP 
5f77a409c91e02aaed104a89.json,Scan port 8080 HTTP and proxy (S3#), HTTP and proxy 
sample,type
5d077873aeb451bd324520f2.json,EchoBot Infection Vectors,EchoBot
5dcbc8a937cbd7fc80c31e0c.json,Hunting Advanced IoT Malware,IOT
57e5a7e33f5d4600c6c75940.json,Malware must die,IoT malware
5c52ef8fd668c408511a4642.json,DDG Botnet: A Frenzy of Updates before Chinese New Year,Botnet
5eb920947209f2ced78b15a4.json,Mirai Botnet,Mirai
5a73dce9a0cfdc0c93945d8b.json,IoT DDoS Linux malware non-Mirai C2 (Nov 2017 - Jan 2018),DDos
5b8c7dc5011508057ccb984f.json,Bushido IOT Botnet,Botnet
580769ffc39f2000c6a8510f.json,Mirai IoT botnet,Mirai
5d137e6c640476127c9d8ffa.json,Silex IoT BrickerBot Malware,BrickerBot
5c6d2c0cd70d64283c424e7a.json,Internet of Termites,IoT malware
5a1bf1f33b118e2373ddb224.json,A New Mirai Variant is Spreading Quickly on Port 23 and 2323,Mirai
5965e78dea085007d9cbbd82.json,New Chinese IoT botnet: Trump Bot,Botnet
5d906421d4923389c44768e5.json,The Botnet Cluster on the 185.244.25.0/24,Botnet
5ce26454f645492ed46a24bb.json,An IoT malware dropper with custom control channel,IOT
59f662e275dae62c998bfed0.json,IoTroop Botnet The Full Investigation,Botnet
5d9205378b6cb41d1f9bcf36.json,MIrai Samples 30 September 2019,Mirai
59c2c84e376cc46d6baf2a53.json,Hajime hashes,Hajime
5db9ce78309ed5904494e4de.json,Mozi DDoS malware,DDos
5e16dcc14eb2bed98c994b3c.json,LiquorBot: Mirai Spinoff Incorporates Cryptomining,Mirai
5d1469efd26e85c7ecef04ed.json,BrickerBot Malware,BrickerBot
5cfa66ced7bc379b04017f36.json,"New Mirai Variant Adds 8 New Exploits, Targets Additional IoT Devices",Mirai
5d076926c3edb730d10099af.json,EchoBot Infection Vectors,EchoBot
5c6e845a30e1df2015b985da.json,The new developments Of the FBot,FBot
5cfc1ec5b79a10a3d3a097b5.json,New Mirai Variant,Mirai
5dcad488557ccdcfb781b3b8.json,Hunting Advanced IoT Malware,IOT
59f0ad93a065521c89328937.json,IoT_reaper: A Few Updates,IOT
5c0f9568e3307b26b191fe84.json,New Exploit Kit Novidade Found Targeting Home and SOHO Routers,IoT malware
5cf81d315cf1c72da0518a6a.json,Realtek SDK Exploits on the Rise from Egypt,IoT malware
5a6b9bc4dbff5e63a226a927.json,New Hide N Seek IoT Botnet using custom-built Peer-to-Peer communication spotted in the wild,Botnet
5b05c2cf424bad05f179e87a.json,New VPNFilter malware targets at least 500K networking devices worldwide,IoT malware
5a790d875814051e88d3c815.json,Masuta : Satori Creators’ Second Botnet Weaponizes A New Router Exploit,Botnet
5818d7c76545b36a4cd3487b.json,Linux/IRCTelnet (new Aidra) - A DDoS botnet aims IoT w/ IPv6 ready,DDos
5df2127bc36e1cbe43569703.json,New EchoBot Samples,EchoBot
5e2872f76ff2c00a49a60433.json,Muhstik Botnet Attacks Tomato Routers to Harvest New IoT Devices,Botnet
5c51b2478842fc4371f038b7.json,Bosch Camera,IoT malware
58fec581f896057b31ed82c0.json,A new IoT Botnet is Spreading over HTTP 81 on a Large Scale,Botnet
5bae94b959a20c067b01456e.json,Torii botnet,Botnet
59091b7428fba11bb5bb89cf.json,Linux.Mirai Command and Control Servers,Mirai
593e976ef30123257f813624.json,Persirai: New Internet of Things (IoT) Botnet Targets IP Cameras,Botnet
5802171366e9c20c9eb60a1d.json,MMD-0058-2016 - Linux/Nyabot,IoT malware
5d936d053d6e6cc8fd26f0d2.json,MIrai Samples October 1 2019,Mirai
5c5c82e3ee5b9a4c0796b1a3.json,Cayosin Botnet combines Qbot and Mirai,Mirai
58aca3eab594d72734517e2b.json,New(ish) Mirai Spreader Poses New Risks,Mirai
5d2633a3f254f2f806764db4.json,New Miori Variant Uses Unique Protocol to Communicate with C2,IoT malware
5e04d87bc67b2cf7f8d1493f.json,Unknown IoT Post-Compromise File Exfil Activity,IOT
5a8f1a59266bb9447f0f94ae.json,Mirai-based Bot Turns IoT Devices into Proxy Servers,Mirai
5d7ed008565c7ecb184aacd6.json,"Active DDoS botnet, Busybox Terrorist",DDos
5b98050d34c73a025edfc328.json,DVR Malware - DDoS bot,DDos
5be36252a1b5c769aa8f3877.json,BCMPUPnP_Hunter: A 100k Botnet Turns Home Routers to Email Spammers,Botnet
5cabacd675def6222f7046e9.json,Mirai Compiled for New Processors Surfaces in the Wild,Mirai
5a662a40d1defc76f408acad.json,Report on 82.18.219.28,IoT malware
58e7acfb3c33c15349e45e4b.json,"New IoT/Linux Malware Targets DVRs, Forms Botnet - Palo Alto Networks Blog",Botnet
59eba17f738c3b2088156d87.json,IoT_reaper: A Rappid Spreading New IoT Botnet,Botnet
583c5c47489896522c3bf6ad.json,New Mirai attack vector - SOAP Remote Code Execution Attack Against DSL Modems,Mirai
5d276dccd925ea8334e46192.json,New Miori Variant,IoT malware
5e1603c3f3a01bdd02a678ed.json,LiquorBot: Mirai Spinoff Incorporates Cryptomining,Mirai
5d8e2131acfc70a414005284.json,The Botnet Cluster on the 185.244.25.0/24,Botnet
5afed443c993322f6b12e7fa.json,New Wicked Bot IoT Botnet,Botnet
59ea2120a065524741328937.json,A New IoT Botnet Storm is Coming - Check Point Research,Botnet
58fe9fb9afc8d87b128457e1.json,Hajime Stage 2 Loader URLs,Hajime
5a57df7ffd988e06ee90cae5.json,IoT Malware Evolves to Harvest Bots by Exploiting a Zero-day Home Router Vulnerability,IOT
5b521d961fd8026ad56fd7fa.json,New Mirai and Gafgyt IoT/Linux Botnet Campaigns,Mirai
5d42ef25d68039678206ae45.json,Mirai over Tor,Mirai
